Year,Value,GeoCode,UNIT_MEASURE,SERIES
2000,64.4,,PT,SH_H20_SAFE
2005,64.2,,PT,SH_H20_SAFE
2011,74.2,,PT,SH_H20_SAFE
2014,84.8,,PT,SH_H20_SAFE
2017,87.4,,PT,SH_H20_SAFE
2021,89.2,,PT,SH_H20_SAFE
2024,89.7,,PT,SH_H20_SAFE
