Year,Value,GeoCode,UNIT_MEASURE,SERIES
2005,70.8,,PT,SP_LGL_LNDDOC
2011,84.0,,PT,SP_LGL_LNDDOC
2014,84.9,,PT,SP_LGL_LNDDOC
2017,79.5,,PT,SP_LGL_LNDDOC
2020,76.1,,PT,SP_LGL_LNDDOC
2024,81.2,,PT,SP_LGL_LNDDOC
