Year,Value,GeoCode,UNIT_MEASURE,SERIES
2000,51.5,,PT,SH_SAN_SAFE
2005,58.5,,PT,SH_SAN_SAFE
2011,74.5,,PT,SH_SAN_SAFE
2014,83.4,,PT,SH_SAN_SAFE
2017,86.2,,PT,SH_SAN_SAFE
2021,89.6,,PT,SH_SAN_SAFE
2024,94.3,,PT,SH_SAN_SAFE
2010,2.1,,PT,SH_SAN_HNDWSH
2015,4.3,,PT,SH_SAN_HNDWSH
2019,25.1,,PT,SH_SAN_HNDWSH
