Year,Value,GeoCode,UNIT_MEASURE,SERIES
2012,43.1,,PT,SL_EMP_GTOTL
2013,44.3,,PT,SL_EMP_GTOTL
2014,44.0,,PT,SL_EMP_GTOTL
2015,43.2,,PT,SL_EMP_GTOTL
2016,44.0,,PT,SL_EMP_GTOTL
2017,44.6,,PT,SL_EMP_GTOTL
2018,43.2,,PT,SL_EMP_GTOTL
2019,43.0,,PT,SL_EMP_GTOTL
2020,44.2,,PT,SL_EMP_GTOTL
