Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,73.3,,PT,SG_DSR_SILS
2017,96.7,,PT,SG_DSR_SILS
2019,100.0,,PT,SG_DSR_SILS
2020,100.0,,PT,SG_DSR_SILS
2021,100.0,,PT,SG_DSR_SILS
2022,100.0,,PT,SG_DSR_SILS
2023,100.0,,PT,SG_DSR_SILS
2024,100.0,,PT,SG_DSR_SILS
