Year,Value,GeoCode,UNIT_MEASURE,SERIES
2018,6,,PT,SL_EMP_FTLINJUR
2019,5,,PT,SL_EMP_FTLINJUR
2018,94,,PT,SL_EMP_INJUR
2019,95,,PT,SL_EMP_INJUR
