Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,5.3,,PT,SL_TLF_MANF
2018,6.4,,PT,SL_TLF_MANF
2019,6.4,,PT,SL_TLF_MANF
2020,5.8,,PT,SL_TLF_MANF
2021,4.8,,PT,SL_TLF_MANF
2022,5.3,,PT,SL_TLF_MANF
2023,5.5,,PT,SL_TLF_MANF
2024,5.7,,PT,SL_TLF_MANF
