Year,Value,GeoCode,UNIT_MEASURE,SERIES
2019,0.3,,PT,VC_VOV_GDSD
2021,0.1,,PT,VC_VOV_GDSD
2022,0.1,,PT,VC_VOV_GDSD
2023,0.2,,PT,VC_VOV_GDSD
