Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,79.0,,PT,VC_SNS_WALN
2017,87.0,,PT,VC_SNS_WALN
2018,88.0,,PT,VC_SNS_WALN
2019,87.1,,PT,VC_SNS_WALN
2020,80.3,,PT,VC_SNS_WALN
2021,80.0,,PT,VC_SNS_WALN
2022,80.0,,PT,VC_SNS_WALN
2023,80.0,,PT,VC_SNS_WALN
2024,80.0,,PT,VC_SNS_WALN
