Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,1.8,,SCORE,SL_LBR_NTLCPL
2016,2.1,,SCORE,SL_LBR_NTLCPL
2017,2.3,,SCORE,SL_LBR_NTLCPL
2018,2.3,,SCORE,SL_LBR_NTLCPL
2019,1.3,,SCORE,SL_LBR_NTLCPL
2020,1.3,,SCORE,SL_LBR_NTLCPL
2021,1.3,,SCORE,SL_LBR_NTLCPL
