Year,Value,GeoCode,UNIT_MEASURE,SERIES
2020,15.0,,PT,VC_VAW_PHYPYV
2021,16.9,,PT,VC_VAW_PHYPYV
2022,15.0,,PT,VC_VAW_PHYPYV
2023,6.0,,PT,VC_VAW_PHYPYV
2024,15.0,,PT,VC_VAW_PHYPYV
