Year,Value,GeoCode,UNIT_MEASURE,SERIES
2008,98,,PER_100000_POP,SH_TBS_INCD
2012,86,,PER_100000_POP,SH_TBS_INCD
2015,56,,PER_100000_POP,SH_TBS_INCD
2017,50,,PER_100000_POP,SH_TBS_INCD
2018,58,,PER_100000_POP,SH_TBS_INCD
2020,58,,PER_100000_POP,SH_TBS_INCD
2022,57,,PER_100000_POP,SH_TBS_INCD
