Year,Value,GeoCode,UNIT_MEASURE,SERIES
2011,22.9,,PT,SP_TRN_PUBL
2014,26.0,,PT,SP_TRN_PUBL
2017,26.8,,PT,SP_TRN_PUBL
2024,27.7,,PT,SP_TRN_PUBL
