Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,77.3,,PT,_L_RW_130103_1
2018,96.7,,PT,_L_RW_130103_1
2019,100.0,,PT,_L_RW_130103_1
2020,100.0,,PT,_L_RW_130103_1
2021,100.0,,PT,_L_RW_130103_1
2022,100.0,,PT,_L_RW_130103_1
2023,100.0,,PT,_L_RW_130103_1
