Year,Value,GeoCode,UNIT_MEASURE,SERIES
2000,82.3,,PT,SI_POV_DAY1
2005,74.2,,PT,SI_POV_DAY1
2010,70.2,,PT,SI_POV_DAY1
2013,65.2,,PT,SI_POV_DAY1
2016,63.8,,PT,SI_POV_DAY1
2023,38.6,,PT,SI_POV_DAY1
