Year,Value,GeoCode,UNIT_MEASURE,SERIES
2020,12.2,,PT,IC_FRM_BRIB
2021,8.2,,PT,IC_FRM_BRIB
2022,12.8,,PT,IC_FRM_BRIB
2023,12.8,,PT,IC_FRM_BRIB
2024,12.8,,PT,IC_FRM_BRIB
