Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,2.3,,PT,SL_EMP_PCAP
2017,0.6,,PT,SL_EMP_PCAP
2018,21.3,,PT,SL_EMP_PCAP
2019,-12.0,,PT,SL_EMP_PCAP
2020,10.3,,PT,SL_EMP_PCAP
2021,4.1,,PT,SL_EMP_PCAP
