Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,86.2,,PT,SL_ISV_IFRM
2017,84.6,,PT,SL_ISV_IFRM
2018,83.5,,PT,SL_ISV_IFRM
2019,83.5,,PT,SL_ISV_IFRM
2021,82.0,,PT,SL_ISV_IFRM
2022,84.1,,PT,SL_ISV_IFRM
2023,83.3,,PT,SL_ISV_IFRM
2024,85.5,,PT,SL_ISV_IFRM
