Year,Value,GeoCode,UNIT_MEASURE,SERIES
2019,0.3,,PT,_L_RW_160b01_1
2021,0.1,,PT,_L_RW_160b01_1
2022,0.1,,PT,_L_RW_160b01_1
2023,0.2,,PT,_L_RW_160b01_1
