Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,77.3,,PT,SG_DSR_SILN
2018,96.7,,PT,SG_DSR_SILN
2019,100.0,,PT,SG_DSR_SILN
2020,100.0,,PT,SG_DSR_SILN
2021,100.0,,PT,SG_DSR_SILN
2022,100.0,,PT,SG_DSR_SILN
2023,100.0,,PT,SG_DSR_SILN
