Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,0.2,,PT,EG_EGY_CLEAN
2017,1.1,,PT,EG_EGY_CLEAN
2021,4.2,,PT,EG_EGY_CLEAN
2024,5.4,,PT,EG_EGY_CLEAN
