Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,38.3,,PT,SN_ITK_DEFC
2018,37.6,,PT,SN_ITK_DEFC
2019,40.2,,PT,SN_ITK_DEFC
2020,38.8,,PT,SN_ITK_DEFC
2021,38.5,,PT,SN_ITK_DEFC
2022,35.3,,PT,SN_ITK_DEFC
2023,32.7,,PT,SN_ITK_DEFC
2024,31.3,,PT,SN_ITK_DEFC
2025,29.9,,PT,SN_ITK_DEFC
