Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,66.2,,PT,_L_RW_160602_1
2015,70.4,,PT,_L_RW_160602_1
2016,72.9,,PT,_L_RW_160602_1
2017,74.3,,PT,_L_RW_160602_1
2018,70.5,,PT,_L_RW_160602_1
2019,78.3,,PT,_L_RW_160602_1
2020,81.9,,PT,_L_RW_160602_1
2021,77.7,,PT,_L_RW_160602_1
2022,78.3,,PT,_L_RW_160602_1
2023,75.0,,PT,_L_RW_160602_1
2024,76.1,,PT,_L_RW_160602_1
