Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,17.5,,PT,_L_RW_160501_1
2016,24.4,,PT,_L_RW_160501_1
2017,23.9,,PT,_L_RW_160501_1
2018,20.4,,PT,_L_RW_160501_1
2019,18.5,,PT,_L_RW_160501_1
2020,19.2,,PT,_L_RW_160501_1
2021,22.9,,PT,_L_RW_160501_1
2022,29.1,,PT,_L_RW_160501_1
2023,23.5,,PT,_L_RW_160501_1
2024,13.2,,PT,_L_RW_160501_1
