Year,Observation status,Unit multiplier,Nature of data points,Observation-level footnotes,Frequency of observation,Reporting type,SERIES,Reference area,UNIT_MEASURE,GeoCode,Value
2018,Normal value,Units,Not Available,Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation,Annual,National,Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation [6.5.2],,Percent,,86
