Year,Value,GeoCode,UNIT_MEASURE,SERIES
2018,6,,Percent,Fatal occupational injuries among employees (rate) [8.8.1]
2019,5,,Percent,Fatal occupational injuries among employees (rate) [8.8.1]
2018,94,,Percent,Non-fatal occupational injuries among employees (rate) [8.8.1]
2019,95,,Percent,Non-fatal occupational injuries among employees (rate) [8.8.1]
