Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,2.3,,Percent,Annual growth rate of real GDP per employed person [8.2.1]
2017,0.6,,Percent,Annual growth rate of real GDP per employed person [8.2.1]
2018,21.3,,Percent,Annual growth rate of real GDP per employed person [8.2.1]
2019,-12.0,,Percent,Annual growth rate of real GDP per employed person [8.2.1]
2020,10.3,,Percent,Annual growth rate of real GDP per employed person [8.2.1]
2021,4.1,,Percent,Annual growth rate of real GDP per employed person [8.2.1]
